id,date,text,reposts,comments,like
4058710000000000.0,2016-12-31,"2016年的最后一天惊悉著名电影导演、中国电影第五代杰出电影艺术家何群先生于今天凌晨三点因突发疾病不幸离世，深表悲痛与哀悼，难忘他的《烈火金刚》、《凤凰琴》等经典作品，祝愿他一路走好！<span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span>?????? ",165,372,6237.0
4058650000000000.0,2016-12-31,"三十年弹指一挥间…?span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>??",349,663,9279.0
4058510000000000.0,2016-12-30,"生死相依：大电影《财迷》在浙江象山险象环生，屡显佳境…?今天下午完成大宁波外景地拍摄，董董导演率领全组返京城近期拍摄大轴房<a href='/n/光影先生1981'>@光影先生1981</a> <a href='/n/酒至文亦板>@酒至文亦板/a>  <span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span>?? ",44,392,4802.0
4058470000000000.0,2016-12-30,"很荣幸《行者》入选新浪微读书的年度书单，谢谢大家的关注与支持，希望全民多读书、读好书、精读书?a href='/n/新浪读书'>@新浪读书</a>  <a data-url=""http://t.cn/RIrA8Uh"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked0d3c55dc?url=http%3A%2F%2Fmp.weixin.qq.com%2Fs%2FEuZftHUsmpsnpkBrFvAmpQ&share_menu=1&sinainternalbrowser=topnav&mid=4058474285052680&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%2FEuZftHUsmpsnpkBrFvAmpQ"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">年度书单 | 2016年不能错过的60本好书！</span></a> ",92,166,2812.0
4058440000000000.0,2016-12-30,"梦回西游，取经《行者》……??span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>",22,124,2967.0
4058390000000000.0,2016-12-30,有缘有幸应邀出席亚洲佛教盛坛????????????,27,126,2063.0
4058340000000000.0,2016-12-30,"大电影《财迷》导演： <a href='/n/董董Dora'>@董董Dora</a> ，主演：六小龄童 ?a href='/n/孙建弘小朋友'>@孙建弘小朋友</a> ?<a href='/n/演员李静儿>@演员李静儿/a> ?<a href='/n/马德卿>@马德卿/a> 、汪粤、刘大刚筿?span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>   <a href='/n/光影先生1981'>@光影先生1981</a> <a href='/n/酒至文亦板>@酒至文亦板/a>  <a href='/n/电影财迷官微'>@电影财迷官微</a> <a href='/n/麦丹影视上海有限公司'>@麦丹影视上海有限公司</a> <a data-url=""http://t.cn/RI13CiB"" href=""https://m.weibo.cn/p/index?containerid=23154078aee8338425fd8053303e6e49a726c7&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">电影《财迷》开放媒体探珿“美猴王”六小龄童转性变“财迷?/span></a>  <a  target=""_blank"" href=""https://weibo.cn/sinaurl/blocked6779312d?luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmapi%2F483521dbjw1fb8mm7go2zj20hs0a0t9j"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/01/21/20/timeline_card_small_photo_default.png'></span><span class=""surl-text"">查看图片</span></a>",30,114,1890.0
4058310000000000.0,2016-12-30,"<span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>?? <a href='/n/光影先生1981'>@光影先生1981</a> <a href='/n/酒至文亦板>@酒至文亦板/a> <a href='/n/电影财迷官微'>@电影财迷官微</a> <a href='/n/麦丹影视上海有限公司'>@麦丹影视上海有限公司</a> <a href='/n/董董Dora'>@董董Dora</a> <a data-url=""http://t.cn/RI10y5k"" href=""https://m.weibo.cn/p/index?containerid=2312682147918cc9bbe9f1a448997bf5c6056a&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">西游4人重聚电影《财迷?六小龄童被赞暖男</span></a> ",36,88,1761.0
4058130000000000.0,2016-12-29,"<a href='/n/娱乐星天圿>@娱乐星天圿/a>  对电影《财迷》的探班报道，我与“沙师弟”刘大刚为何吵架＿<span class=""url-icon""><img alt=""[偷笑]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-3458a765a2.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span>  <a href='/n/光影先生1981'>@光影先生1981</a>  <a href='/n/酒至文亦板>@酒至文亦板/a>  <a href='/n/电影财迷官微'>@电影财迷官微</a>  <a href='/n/麦丹影视上海有限公司'>@麦丹影视上海有限公司</a>  <a href='/n/董董Dora'>@董董Dora</a> <a data-url=""http://t.cn/RI3Iihw"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked55953288?url=http%3A%2F%2Fwww.le.com%2Fptv%2Fvplay%2F27388704.html%3Fch%3Dbaidu_s%230-tsina-1-98108-397232819ff9a47a7b7e80a40613cfe1&sinainternalbrowser=topnav&share_menu=1&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fwww.le.com%2Fptv%2Fvplay%2F27388704.html%3Fch%3Dbaidu_s%230-tsina-1-98108-397232819ff9a47a7b7e80a40613cfe1"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">一起拍部喜剿“西游师徒”再聚首</span></a> ",19,169,2884.0
4058120000000000.0,2016-12-29,"<a href='/n/每日文娱播报'>@每日文娱播报</a> 对电影《财迷》的探班报道，听我的河南话中不中＿<span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span>  <a href='/n/光影先生1981'>@光影先生1981</a>  <a href='/n/酒至文亦板>@酒至文亦板/a>  <a href='/n/电影财迷官微'>@电影财迷官微</a>  <a href='/n/麦丹影视上海有限公司'>@麦丹影视上海有限公司</a>  <a href='/n/董董Dora'>@董董Dora</a> <a data-url=""http://t.cn/RI3LBu6"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockedf1ea7daf?url=http%3A%2F%2Fwww.le.com%2Fptv%2Fvplay%2F27389884.html%3Fch%3Dbaidu_s%230-tsina-1-45635-397232819ff9a47a7b7e80a40613cfe1&sinainternalbrowser=topnav&share_menu=1&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fwww.le.com%2Fptv%2Fvplay%2F27389884.html%3Fch%3Dbaidu_s%230-tsina-1-45635-397232819ff9a47a7b7e80a40613cfe1"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">六小龄童拍戏忙“吆喝?/span></a> ",32,161,2461.0
4058100000000000.0,2016-12-29,"<a href='/n/网易娱乐频道'>@网易娱乐频道</a> <span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span> <a data-url=""http://t.cn/RIukvPv"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked5ba61cb4?luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fent.163.com%2F16%2F1229%2F17%2FC9FJJ9F300038793.html%23sns_weibo#sns_weibo"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">网页链接</span></a> ",25,181,3243.0
4058020000000000.0,2016-12-29,今天上午十时许，应邀参加在海南万宁举行的“一带一路”亚洲佛教论坛座谈会并荣获由全印度比丘僧伽会会长达玛维利长老颁发的“印中文化交流大使”、“比丘僧伽会副秘书长（唯一的副秘书长）”聘书，愿中印佛教文化弘扬光大，阿弥陀佛！???????????? ,46,187,2302.0
4057980000000000.0,2016-12-29,"感谢海内外媒体及观众朋友们对大电影《财迷》的关注与支挿<span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span> <a data-url=""http://t.cn/RImB5yj"" href=""https://m.weibo.cn/p/index?containerid=231268abbc22496932938cd53cc7236c201e8b&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">探班电影《财迷》，六小龄童携师徒重聚！</span></a> ",38,84,1739.0
4057940000000000.0,2016-12-29,"今天是我的好兄弟 <a href='/n/何家勁kennyho'>@何家勁kennyho</a> 先生的生日，我们曾于2013年在电视剧《新燕子李三》中合作，他非常谦和平易，一直称呼我为“老师”，我们合作得非常愉快、默契…?衷心祝愿何家劲先生吉祥如意、生日快乿span class=""url-icon""><img alt=""[蛋糕]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_dangao-a3a218d74a.png"" style=""width:1em; height:1em;""/></span>在影视剧中继续塑造更多像展昭那样的经典艺术形象，也希望有机会再次合作?...<a href=""/status/4057937150387823"">全文</a>",255,654,10027.0
4057730000000000.0,2016-12-28,"师父啊，航班延误了，我还在等待中 <span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span>",88,359,5046.0
4057720000000000.0,2016-12-28,作为特邀嘉宾应邀参加＂一带一路＂亚洲佛教论坛座谈会，由杭州萧山机场飞往海口???????????? ,37,302,4976.0
4057640000000000.0,2016-12-28,拍得很好??,17,93,3534.0
4057580000000000.0,2016-12-28,"冯伟杰：以诗为伴?“西游”天丿-文化--人民罿（分享自 <a href='/n/人民罿>@人民罿/a>＿a href='/n/酒至文亦板>@酒至文亦板/a> <a data-url=""http://t.cn/RIRQaWP"" href=""https://m.weibo.cn/p/index?fullscreen=true&containerid=2309814057575170654823&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png'></span><span class=""surl-text"">冯伟杰：以诗为伴?“西游”天丿/span></a> ",74,253,6767.0
4057410000000000.0,2016-12-27,"<span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span> <a data-url=""http://t.cn/RI8mZkg"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockedfd9a1b4d?url=http%3A%2F%2Fmp.weixin.qq.com%2Fs%2FSpK4EemP9dAuXQmXjSbG_w&share_menu=1&sinainternalbrowser=topnav&mid=4057410827515236&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%2FSpK4EemP9dAuXQmXjSbG_w"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">六小龄童与第一任唐僧饰演者汪粤在喜剧电影《财迷》中再续前缘</span></a> ",39,230,2961.0
4057410000000000.0,2016-12-27,"《行者》伴你同衿span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>  <a data-url=""http://t.cn/RI886ME"" target=""_blank"" href=""https://weibo.cn/sinaurl/blockedad45713b?url=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMjM5NzAyNjk3Mg%3D%3D%26mid%3D2650810173%26idx%3D1%26sn%3Db08cc20525fa3276de63c34e0bc3951d&share_menu=1&sinainternalbrowser=topnav&mid=4057407413469542&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMjM5NzAyNjk3Mg%3D%3D%26mid%3D2650810173%26idx%3D1%26sn%3Db08cc20525fa3276de63c34e0bc3951d"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">长江新世线016精选书单丨十本好书，十分用忿/span></a> ",30,108,1840.0
4057240000000000.0,2016-12-27,"与唐僧（首任师父：汪粤老兄)，在浙江宁波象山大电影《财迷》外景地现在进行时…?span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span> ",58,336,5251.0
4057020000000000.0,2016-12-26,"美猴王世家艺术馆在淮宿<span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span> <a data-url=""http://t.cn/RIHzhhQ"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked1f1f372e?url=http%3A%2F%2Fmp.weixin.qq.com%2Fs%2F26ykDg5K1FOP4ibzBFQOrQ&share_menu=1&sinainternalbrowser=topnav&mid=4057020279112441&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%2F26ykDg5K1FOP4ibzBFQOrQ"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">吴承恩故居，一处值得你细细品味人生哲理的地方......</span></a> ",57,112,2296.0
4056890000000000.0,2016-12-26,"我曾在荀皓先生任执行导演皿8集电视连续剧《荀慧生》中饰演四大名旦的老师、被誉为“通天教主”的王瑶卿先生，拍摄时正值寒冬，条件艰苦，而且天气冷，脸都有点冻僵了，但全体演员都在很认真的创作角色，大家的目标是既要省钱又要拍出一部艺术精品。全剧组人员的努力得到了业内人士和观众们的认可，?...<a href=""/status/4056890969427478"">全文</a>",72,201,4673.0
4056880000000000.0,2016-12-26,"我与央视版《西游记》续集中的沙师弟刘大刚老兄，这次在宁波拍摄的大电影中会有什么亮点，敬请期待 <span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span> ",123,425,8072.0
4056860000000000.0,2016-12-26,"今天是开国领袖毛泽东主席123周年诞辰日，1961广1朿7日他在观看了由我父亲六龄童、伯父七龄童、二哥小六龄童等艺术家们演出的绍剧舞台剧《孙悟空三打白骨精》后写下了“金猴奋起千钧棒，玉宇澄清万里埃”的光辉诗篇，我们永远怀念他老人家，一代伟人永远活在人民的心中！愿我们的祖国早日实现伟大的 ...<a href=""/status/4056861629500658"">全文</a>",460,331,6973.0
4056850000000000.0,2016-12-26,又一个凌晿时起床，因为要赶拍二师弟 <a href='/n/马德卿>@马德卿/a> 老师和我的戏，愿他们夫妇下午回北京顺刿?????? ,37,468,8275.0
4056570000000000.0,2016-12-25,"台上师兄弟，台下似兄弟！与德华兄在宁波再续大银幕艺缘<span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span> <a href='/n/马德卿>@马德卿/a> ",353,1604,21551.0
4056550000000000.0,2016-12-25,"卓别林先生是我最崇敬的男演员，致敬永远的艺术大师＿span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span>??",607,253,6005.0
4056540000000000.0,2016-12-25,"有创意、似师徒?span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span>",1205,260,3790.0
4056250000000000.0,2016-12-24,"世界的《西游记》，伟大的吴承恩＿span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span>?? <a data-url=""http://t.cn/RIOefea"" target=""_blank"" href=""https://weibo.cn/sinaurl/blocked7a0d0e0e?url=http%3A%2F%2Fcul.qq.com%2Fa%2F20161223%2F036227.htm%3Fqqcom_pgv_from%3Daio&share_menu=1&sinainternalbrowser=topnav&mid=4056250918226665&luicode=10000011&lfid=1076031211441627&u=http%3A%2F%2Fcul.qq.com%2Fa%2F20161223%2F036227.htm%3Fqqcom_pgv_from%3Daio"" class=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">《西游记》入选德国最适合做圣诞礼物的乿/span></a> ",62,276,3784.0
4056140000000000.0,2016-12-24,"家父的老友、浙江家乡的越剧老旦王“老祖宗”走亿<span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png"" style=""width:1em; height:1em;""/></span>??????",94,514,6335.0
4056140000000000.0,2016-12-24,凌晨五时许起床赶去浙江舟山的外景地拍戏?,65,639,7618.0
4055960000000000.0,2016-12-23,"衷心感谢家乡浙江宁波交警尽职尽责的工作，提前恭祝大家元旦快乐，万事如意！<span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><a href='/n/宁波交警'>@宁波交警</a>",42,172,3304.0
4055840000000000.0,2016-12-23,昨晚在外景地忙中偷闲看了老友葛优先生主演的新片《罗曼蒂克消亡史》，我们曾在电影《过年》、《喜剧明星》中合作很愉快，希望有缘在大银幕上再聚首?,46,206,5449.0
4055590000000000.0,2016-12-22,"“可爱外国小朋友竟会知晓美猴王的生日[呲牙]???????a data-url=""http://t.cn/RIC6lhu"" href=""http://miaopai.com/show/2AT6kE4f7W-C7Ya6zypQRA__.htm?showurl=http%3A%2F%2Fmiaopai.com%2Fshow%2F2AT6kE4f7W-C7Ya6zypQRA__.htm&url_open_direct=1&toolbar_hidden=1&url_type=39&object_type=video&pos=1&containerid=2304426ffc25405207d26ab8e77837106b43c5&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">六小龄童的秒拍视颿/span></a> (使用<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26q%3D%23%E7%A7%92%E6%8B%8D%23%26t%3D10&isnewpage=1&luicode=10000011&lfid=1076031211441627"" data-hide=""""><span class=""surl-text"">#秒拍#</span></a>录制,免流量看热门短视颿) ",421,442,4478.0
4055190000000000.0,2016-12-21,"祝大家冬至快乐！<span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[good]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[握手]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_woshou-9ec25c8391.png"" style=""width:1em; height:1em;""/></span><a href='/n/电影财迷官微'>@电影财迷官微</a> <a href='/n/麦丹影视上海有限公司'>@麦丹影视上海有限公司</a> <a href='/n/董董Dora'>@董董Dora</a> <a href='/n/酒至文亦板>@酒至文亦板/a> <a href='/n/光影先生1981'>@光影先生1981</a>",40,492,4301.0
4055100000000000.0,2016-12-21,"今天是冬至，古有“冬至大如年”的说法，在这一天北方吃饺子，南方吃汤圆，我在宁波拍戏，只能看画充饥啦！祝大家冬至快乐！<span class=""url-icon""><img alt=""[耶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ye-4ef8705b08.png"" style=""width:1em; height:1em;""/></span><span class=""url-icon""><img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-38716bd05f.png"" style=""width:1em; height:1em;""/></span>[抢到啦] ",164,924,11349.0
4054680000000000.0,2016-12-20,央视版《西游记》开拍之前我拜访了我国著名京剧武生演员、杨派武生嫡传弟子高盛麟先生五、六次，去年还参加了“纪念高盛麟诞辰一百周年学术研讨会”，希望能建成“高盛麟纪念馆”、拍一部高老的传记电视剧，让武生“高派”艺术确定并传承推广。今天是高盛麟先甿01岁冥诞，深深缅怀给予我指导的老师?,55,166,6955.0
